discipline_title,event_title,participant_type,medal_type,country_name,country_3_letter_code,location,year
Cycling Track,Women's Team Pursuit,GameTeam,BRONZE,United States of America,USA,tokyo,2020
Cycling Track,Women's Madison,GameTeam,GOLD,Great Britain,GBR,tokyo,2020
Cycling Track,Women's Madison,GameTeam,SILVER,Denmark,DEN,tokyo,2020
Cycling Track,Women's Madison,GameTeam,BRONZE,ROC,ROC,tokyo,2020
Cycling Track,Men's Team Sprint,GameTeam,GOLD,Netherlands,NED,tokyo,2020
Cycling Track,Men's Team Sprint,GameTeam,SILVER,Great Britain,GBR,tokyo,2020
Cycling Track,Men's Team Sprint,GameTeam,BRONZE,France,FRA,tokyo,2020
Cycling Track,Men's Omnium,Athlete,SILVER,New Zealand,NZL,tokyo,2020
Cycling Track,Men's Omnium,Athlete,GOLD,Great Britain,GBR,tokyo,2020
Cycling Track,Men's Omnium,Athlete,BRONZE,Italy,ITA,tokyo,2020
Cycling Track,Women's Omnium,Athlete,BRONZE,Netherlands,NED,tokyo,2020
Cycling Track,Women's Omnium,Athlete,SILVER,Japan,JPN,tokyo,2020
Cycling Track,Women's Omnium,Athlete,GOLD,United States of America,USA,tokyo,2020
Fencing,Women's ?? Team,GameTeam,GOLD,Estonia,EST,tokyo,2020
Fencing,Women's ?? Team,GameTeam,SILVER,Republic of Korea,KOR,tokyo,2020
Fencing,Women's ?? Team,GameTeam,BRONZE,Italy,ITA,tokyo,2020
Fencing,Men's Foil Team,GameTeam,GOLD,France,FRA,tokyo,2020
Fencing,Men's Foil Team,GameTeam,SILVER,ROC,ROC,tokyo,2020
Fencing,Men's Foil Team,GameTeam,BRONZE,United States of America,USA,tokyo,2020
Fencing,Women's Foil Individual,Athlete,BRONZE,ROC,ROC,tokyo,2020
Fencing,Women's Foil Individual,Athlete,GOLD,United States of America,USA,tokyo,2020
Fencing,Women's Foil Individual,Athlete,SILVER,ROC,ROC,tokyo,2020
Fencing,Men's ?? Team,GameTeam,GOLD,Japan,JPN,tokyo,2020
Fencing,Men's ?? Team,GameTeam,SILVER,ROC,ROC,tokyo,2020
Fencing,Men's ?? Team,GameTeam,BRONZE,Republic of Korea,KOR,tokyo,2020
Fencing,Women's ?? Individual,Athlete,GOLD,People's Republic of China,CHN,tokyo,2020
Fencing,Women's ?? Individual,Athlete,BRONZE,Estonia,EST,tokyo,2020
Fencing,Women's ?? Individual,Athlete,SILVER,Romania,ROU,tokyo,2020
Fencing,Men's Foil Individual,Athlete,BRONZE,Czech Republic,CZE,tokyo,2020
Fencing,Men's Foil Individual,Athlete,GOLD,"Hong Kong, China",HKG,tokyo,2020
Fencing,Men's Foil Individual,Athlete,SILVER,Italy,ITA,tokyo,2020
Fencing,Women's Foil Team,GameTeam,GOLD,ROC,ROC,tokyo,2020
Fencing,Women's Foil Team,GameTeam,SILVER,France,FRA,tokyo,2020
Fencing,Women's Foil Team,GameTeam,BRONZE,Italy,ITA,tokyo,2020
Fencing,Women's Sabre Team,GameTeam,GOLD,ROC,ROC,tokyo,2020
Fencing,Women's Sabre Team,GameTeam,SILVER,France,FRA,tokyo,2020
Fencing,Women's Sabre Team,GameTeam,BRONZE,Republic of Korea,KOR,tokyo,2020
Fencing,Men's Sabre Individual,Athlete,GOLD,Hungary,HUN,tokyo,2020
Fencing,Men's Sabre Individual,Athlete,BRONZE,Republic of Korea,KOR,tokyo,2020
Fencing,Men's Sabre Individual,Athlete,SILVER,Italy,ITA,tokyo,2020
Fencing,Men's Sabre Team,GameTeam,GOLD,Republic of Korea,KOR,tokyo,2020
Fencing,Men's Sabre Team,GameTeam,SILVER,Italy,ITA,tokyo,2020
Fencing,Men's Sabre Team,GameTeam,BRONZE,Hungary,HUN,tokyo,2020
Fencing,Men's ?? Individual,Athlete,SILVER,Hungary,HUN,tokyo,2020
Fencing,Men's ?? Individual,Athlete,GOLD,France,FRA,tokyo,2020
Fencing,Men's ?? Individual,Athlete,BRONZE,Ukraine,UKR,tokyo,2020
Fencing,Women's Sabre Individual,Athlete,GOLD,ROC,ROC,tokyo,2020
Fencing,Women's Sabre Individual,Athlete,SILVER,ROC,ROC,tokyo,2020
Fencing,Women's Sabre Individual,Athlete,BRONZE,France,FRA,tokyo,2020
Badminton,Men's Doubles,GameTeam,GOLD,Chinese Taipei,TPE,tokyo,2020
Badminton,Men's Doubles,GameTeam,SILVER,People's Republic of China,CHN,tokyo,2020
Badminton,Men's Doubles,GameTeam,BRONZE,Malaysia,MAS,tokyo,2020
Badminton,Women's Doubles,GameTeam,GOLD,Indonesia,INA,tokyo,2020
Badminton,Women's Doubles,GameTeam,SILVER,People's Republic of China,CHN,tokyo,2020
Badminton,Women's Doubles,GameTeam,BRONZE,Republic of Korea,KOR,tokyo,2020
Badminton,Mixed Doubles,GameTeam,GOLD,People's Republic of China,CHN,tokyo,2020
Badminton,Mixed Doubles,GameTeam,SILVER,People's Republic of China,CHN,tokyo,2020
Badminton,Mixed Doubles,GameTeam,BRONZE,Japan,JPN,tokyo,2020
Badminton,Men's Singles,Athlete,SILVER,People's Republic of China,CHN,tokyo,2020
Badminton,Men's Singles,Athlete,BRONZE,Indonesia,INA,tokyo,2020
Badminton,Men's Singles,Athlete,GOLD,Denmark,DEN,tokyo,2020
Badminton,Women's Singles,Athlete,BRONZE,India,IND,tokyo,2020
Badminton,Women's Singles,Athlete,GOLD,People's Republic of China,CHN,tokyo,2020
Badminton,Women's Singles,Athlete,SILVER,Chinese Taipei,TPE,tokyo,2020
Water Polo,Men,GameTeam,GOLD,Serbia,SRB,tokyo,2020
Water Polo,Men,GameTeam,SILVER,Greece,GRE,tokyo,2020
Water Polo,Men,GameTeam,BRONZE,Hungary,HUN,tokyo,2020
Water Polo,Women,GameTeam,GOLD,United States of America,USA,tokyo,2020
Water Polo,Women,GameTeam,SILVER,Spain,ESP,tokyo,2020
Water Polo,Women,GameTeam,BRONZE,Hungary,HUN,tokyo,2020
Sport Climbing,Men's Combined,Athlete,GOLD,Spain,ESP,tokyo,2020
Sport Climbing,Men's Combined,Athlete,SILVER,United States of America,USA,tokyo,2020
Sport Climbing,Men's Combined,Athlete,BRONZE,Austria,AUT,tokyo,2020
Sport Climbing,Women's Combined,Athlete,GOLD,Slovenia,SLO,tokyo,2020
Sport Climbing,Women's Combined,Athlete,BRONZE,Japan,JPN,tokyo,2020
Sport Climbing,Women's Combined,Athlete,SILVER,Japan,JPN,tokyo,2020
Wrestling,Men's Freestyle 57kg,Athlete,BRONZE,United States of America,USA,tokyo,2020
Wrestling,Men's Freestyle 57kg,Athlete,GOLD,ROC,ROC,tokyo,2020
Wrestling,Men's Freestyle 57kg,Athlete,SILVER,India,IND,tokyo,2020
Wrestling,Men's Freestyle 57kg,Athlete,BRONZE,Kazakhstan,KAZ,tokyo,2020
Wrestling,Women's Freestyle 53kg,Athlete,SILVER,People's Republic of China,CHN,tokyo,2020
Wrestling,Women's Freestyle 53kg,Athlete,GOLD,Japan,JPN,tokyo,2020
Wrestling,Women's Freestyle 53kg,Athlete,BRONZE,Mongolia,MGL,tokyo,2020
Wrestling,Women's Freestyle 53kg,Athlete,BRONZE,Belarus,BLR,tokyo,2020
Wrestling,Men's Greco-Roman 97kg,Athlete,GOLD,ROC,ROC,tokyo,2020
Wrestling,Men's Greco-Roman 97kg,Athlete,BRONZE,Poland,POL,tokyo,2020
Wrestling,Men's Greco-Roman 97kg,Athlete,SILVER,Armenia,ARM,tokyo,2020
Wrestling,Men's Greco-Roman 97kg,Athlete,BRONZE,Islamic Republic of Iran,IRI,tokyo,2020
Wrestling,Men's Freestyle 74kg,Athlete,SILVER,Belarus,BLR,tokyo,2020
Wrestling,Men's Freestyle 74kg,Athlete,BRONZE,United States of America,USA,tokyo,2020
Wrestling,Men's Freestyle 74kg,Athlete,BRONZE,Uzbekistan,UZB,tokyo,2020
Wrestling,Men's Freestyle 74kg,Athlete,GOLD,ROC,ROC,tokyo,2020
Wrestling,Men's Freestyle 65kg,Athlete,BRONZE,ROC,ROC,tokyo,2020
Wrestling,Men's Freestyle 65kg,Athlete,SILVER,Azerbaijan,AZE,tokyo,2020
Wrestling,Men's Freestyle 65kg,Athlete,BRONZE,India,IND,tokyo,2020
Wrestling,Men's Freestyle 65kg,Athlete,GOLD,Japan,JPN,tokyo,2020
Wrestling,Men's Freestyle 86kg,Athlete,GOLD,United States of America,USA,tokyo,2020
Wrestling,Men's Freestyle 86kg,Athlete,BRONZE,ROC,ROC,tokyo,2020
Wrestling,Men's Freestyle 86kg,Athlete,BRONZE,San Marino,SMR,tokyo,2020
Wrestling,Men's Freestyle 86kg,Athlete,SILVER,Islamic Republic of Iran,IRI,tokyo,2020
Wrestling,Men's Greco-Roman 77kg,Athlete,BRONZE,Azerbaijan,AZE,tokyo,2020
Wrestling,Men's Greco-Roman 77kg,Athlete,SILVER,Kyrgyzstan,KGZ,tokyo,2020
Wrestling,Men's Greco-Roman 77kg,Athlete,BRONZE,Japan,JPN,tokyo,2020
Wrestling,Men's Greco-Roman 77kg,Athlete,GOLD,Hungary,HUN,tokyo,2020
Wrestling,Women's Freestyle 68kg,Athlete,BRONZE,Kyrgyzstan,KGZ,tokyo,2020
Wrestling,Women's Freestyle 68kg,Athlete,BRONZE,Ukraine,UKR,tokyo,2020
Wrestling,Women's Freestyle 68kg,Athlete,GOLD,United States of America,USA,tokyo,2020
Wrestling,Women's Freestyle 68kg,Athlete,SILVER,Nigeria,NGR,tokyo,2020
Wrestling,Women's Freestyle 50kg,Athlete,BRONZE,Azerbaijan,AZE,tokyo,2020
Wrestling,Women's Freestyle 50kg,Athlete,SILVER,People's Republic of China,CHN,tokyo,2020
Wrestling,Women's Freestyle 50kg,Athlete,GOLD,Japan,JPN,tokyo,2020
Wrestling,Women's Freestyle 50kg,Athlete,BRONZE,United States of America,USA,tokyo,2020
Wrestling,Men's Greco-Roman 67kg,Athlete,GOLD,Islamic Republic of Iran,IRI,tokyo,2020
Wrestling,Men's Greco-Roman 67kg,Athlete,BRONZE,Egypt,EGY,tokyo,2020
Wrestling,Men's Greco-Roman 67kg,Athlete,BRONZE,Germany,GER,tokyo,2020
Wrestling,Men's Greco-Roman 67kg,Athlete,SILVER,Ukraine,UKR,tokyo,2020
Wrestling,Women's Freestyle 76kg,Athlete,SILVER,United States of America,USA,tokyo,2020
Wrestling,Women's Freestyle 76kg,Athlete,BRONZE,Turkey,TUR,tokyo,2020
Wrestling,Women's Freestyle 76kg,Athlete,GOLD,Germany,GER,tokyo,2020
Wrestling,Women's Freestyle 76kg,Athlete,BRONZE,People's Republic of China,CHN,tokyo,2020
Wrestling,Men's Greco-Roman 130kg,Athlete,SILVER,Georgia,GEO,tokyo,2020
Wrestling,Men's Greco-Roman 130kg,Athlete,BRONZE,Turkey,TUR,tokyo,2020
Wrestling,Men's Greco-Roman 130kg,Athlete,GOLD,Cuba,CUB,tokyo,2020
Wrestling,Men's Greco-Roman 130kg,Athlete,BRONZE,ROC,ROC,tokyo,2020
Wrestling,Men's Greco-Roman 87kg,Athlete,BRONZE,Serbia,SRB,tokyo,2020
Wrestling,Men's Greco-Roman 87kg,Athlete,SILVER,Hungary,HUN,tokyo,2020
Wrestling,Men's Greco-Roman 87kg,Athlete,GOLD,Ukraine,UKR,tokyo,2020
Wrestling,Men's Greco-Roman 87kg,Athlete,BRONZE,Germany,GER,tokyo,2020
Wrestling,Men's Greco-Roman 60kg,Athlete,SILVER,Japan,JPN,tokyo,2020
Wrestling,Men's Greco-Roman 60kg,Athlete,GOLD,Cuba,CUB,tokyo,2020
Wrestling,Men's Greco-Roman 60kg,Athlete,BRONZE,People's Republic of China,CHN,tokyo,2020
Wrestling,Men's Greco-Roman 60kg,Athlete,BRONZE,ROC,ROC,tokyo,2020
Wrestling,Women's Freestyle 57kg,Athlete,BRONZE,Bulgaria,BUL,tokyo,2020
Wrestling,Women's Freestyle 57kg,Athlete,BRONZE,United States of America,USA,tokyo,2020
Wrestling,Women's Freestyle 57kg,Athlete,SILVER,Belarus,BLR,tokyo,2020
Wrestling,Women's Freestyle 57kg,Athlete,GOLD,Japan,JPN,tokyo,2020
Wrestling,Men's Freestyle 125kg,Athlete,BRONZE,Islamic Republic of Iran,IRI,tokyo,2020
Wrestling,Men's Freestyle 125kg,Athlete,SILVER,Georgia,GEO,tokyo,2020
Wrestling,Men's Freestyle 125kg,Athlete,BRONZE,Turkey,TUR,tokyo,2020
Wrestling,Men's Freestyle 125kg,Athlete,GOLD,United States of America,USA,tokyo,2020
Wrestling,Women's Freestyle 62kg,Athlete,GOLD,Japan,JPN,tokyo,2020
Wrestling,Women's Freestyle 62kg,Athlete,BRONZE,Bulgaria,BUL,tokyo,2020
Wrestling,Women's Freestyle 62kg,Athlete,BRONZE,Ukraine,UKR,tokyo,2020
Wrestling,Women's Freestyle 62kg,Athlete,SILVER,Kyrgyzstan,KGZ,tokyo,2020
Wrestling,Men's Freestyle 97kg,Athlete,BRONZE,Italy,ITA,tokyo,2020
Wrestling,Men's Freestyle 97kg,Athlete,SILVER,United States of America,USA,tokyo,2020
Wrestling,Men's Freestyle 97kg,Athlete,BRONZE,Cuba,CUB,tokyo,2020
Wrestling,Men's Freestyle 97kg,Athlete,GOLD,ROC,ROC,tokyo,2020
Tennis,Mixed Doubles,GameTeam,GOLD,ROC,ROC,tokyo,2020
Tennis,Mixed Doubles,GameTeam,SILVER,ROC,ROC,tokyo,2020
Tennis,Mixed Doubles,GameTeam,BRONZE,Australia,AUS,tokyo,2020
Tennis,Men's Singles,Athlete,SILVER,ROC,ROC,tokyo,2020
Tennis,Men's Singles,Athlete,BRONZE,Spain,ESP,tokyo,2020
Tennis,Men's Singles,Athlete,GOLD,Germany,GER,tokyo,2020
Tennis,Men's Doubles,GameTeam,GOLD,Croatia,CRO,tokyo,2020
Tennis,Men's Doubles,GameTeam,SILVER,Croatia,CRO,tokyo,2020
Tennis,Men's Doubles,GameTeam,BRONZE,New Zealand,NZL,tokyo,2020
Tennis,Women's Singles,Athlete,GOLD,Switzerland,SUI,tokyo,2020
Tennis,Women's Singles,Athlete,BRONZE,Ukraine,UKR,tokyo,2020
Tennis,Women's Singles,Athlete,SILVER,Czech Republic,CZE,tokyo,2020
Tennis,Women's Doubles,GameTeam,GOLD,Czech Republic,CZE,tokyo,2020
Tennis,Women's Doubles,GameTeam,SILVER,Switzerland,SUI,tokyo,2020
Tennis,Women's Doubles,GameTeam,BRONZE,Brazil,BRA,tokyo,2020
Artistic Gymnastics,Women's Vault,Athlete,BRONZE,Republic of Korea,KOR,tokyo,2020
Artistic Gymnastics,Women's Vault,Athlete,SILVER,United States of America,USA,tokyo,2020
Artistic Gymnastics,Women's Vault,Athlete,GOLD,Brazil,BRA,tokyo,2020
Artistic Gymnastics,Men's All-Around,Athlete,GOLD,Japan,JPN,tokyo,2020
Artistic Gymnastics,Men's All-Around,Athlete,SILVER,People's Republic of China,CHN,tokyo,2020
Artistic Gymnastics,Men's All-Around,Athlete,BRONZE,ROC,ROC,tokyo,2020
Artistic Gymnastics,Women's Balance Beam,Athlete,SILVER,People's Republic of China,CHN,tokyo,2020
Artistic Gymnastics,Women's Balance Beam,Athlete,GOLD,People's Republic of China,CHN,tokyo,2020
Artistic Gymnastics,Women's Balance Beam,Athlete,BRONZE,United States of America,USA,tokyo,2020
Artistic Gymnastics,Women's All-Around,Athlete,SILVER,Brazil,BRA,tokyo,2020
Artistic Gymnastics,Women's All-Around,Athlete,BRONZE,ROC,ROC,tokyo,2020
Artistic Gymnastics,Women's All-Around,Athlete,GOLD,United States of America,USA,tokyo,2020
Artistic Gymnastics,Men's Team,GameTeam,GOLD,ROC,ROC,tokyo,2020
Artistic Gymnastics,Men's Team,GameTeam,SILVER,Japan,JPN,tokyo,2020
Artistic Gymnastics,Men's Team,GameTeam,BRONZE,People's Republic of China,CHN,tokyo,2020
Artistic Gymnastics,Women's Team,GameTeam,GOLD,ROC,ROC,tokyo,2020
Artistic Gymnastics,Women's Team,GameTeam,SILVER,United States of America,USA,tokyo,2020
Artistic Gymnastics,Women's Team,GameTeam,BRONZE,Great Britain,GBR,tokyo,2020
Artistic Gymnastics,Men's Horizontal Bar,Athlete,GOLD,Japan,JPN,tokyo,2020
Artistic Gymnastics,Men's Horizontal Bar,Athlete,SILVER,Croatia,CRO,tokyo,2020
Artistic Gymnastics,Men's Horizontal Bar,Athlete,BRONZE,ROC,ROC,tokyo,2020
Artistic Gymnastics,Men's Pommel Horse,Athlete,GOLD,Great Britain,GBR,tokyo,2020
Artistic Gymnastics,Men's Pommel Horse,Athlete,BRONZE,Japan,JPN,tokyo,2020
Artistic Gymnastics,Men's Pommel Horse,Athlete,SILVER,Chinese Taipei,TPE,tokyo,2020
Artistic Gymnastics,Men's Vault,Athlete,SILVER,ROC,ROC,tokyo,2020
Artistic Gymnastics,Men's Vault,Athlete,GOLD,Republic of Korea,KOR,tokyo,2020
Artistic Gymnastics,Men's Vault,Athlete,BRONZE,Armenia,ARM,tokyo,2020
Artistic Gymnastics,Women's Floor Exercise,Athlete,BRONZE,ROC,ROC,tokyo,2020
Artistic Gymnastics,Women's Floor Exercise,Athlete,SILVER,Italy,ITA,tokyo,2020
Artistic Gymnastics,Women's Floor Exercise,Athlete,BRONZE,Japan,JPN,tokyo,2020
Artistic Gymnastics,Women's Floor Exercise,Athlete,GOLD,United States of America,USA,tokyo,2020
Artistic Gymnastics,Women's Uneven Bars,Athlete,SILVER,ROC,ROC,tokyo,2020
Artistic Gymnastics,Women's Uneven Bars,Athlete,GOLD,Belgium,BEL,tokyo,2020
Artistic Gymnastics,Women's Uneven Bars,Athlete,BRONZE,United States of America,USA,tokyo,2020
Artistic Gymnastics,Men's Parallel Bars,Athlete,SILVER,Germany,GER,tokyo,2020
Artistic Gymnastics,Men's Parallel Bars,Athlete,BRONZE,Turkey,TUR,tokyo,2020
Artistic Gymnastics,Men's Parallel Bars,Athlete,GOLD,People's Republic of China,CHN,tokyo,2020
Artistic Gymnastics,Men's Floor Exercise,Athlete,GOLD,Israel,ISR,tokyo,2020
Artistic Gymnastics,Men's Floor Exercise,Athlete,BRONZE,People's Republic of China,CHN,tokyo,2020
Artistic Gymnastics,Men's Floor Exercise,Athlete,SILVER,Spain,ESP,tokyo,2020
Artistic Gymnastics,Men's Rings,Athlete,BRONZE,Greece,GRE,tokyo,2020
Artistic Gymnastics,Men's Rings,Athlete,SILVER,People's Republic of China,CHN,tokyo,2020
Artistic Gymnastics,Men's Rings,Athlete,GOLD,People's Republic of China,CHN,tokyo,2020
Golf,Women's Individual Stroke Play,Athlete,SILVER,Japan,JPN,tokyo,2020
Golf,Women's Individual Stroke Play,Athlete,BRONZE,New Zealand,NZL,tokyo,2020
Golf,Women's Individual Stroke Play,Athlete,GOLD,United States of America,USA,tokyo,2020
Golf,Men's Individual Stroke Play,Athlete,SILVER,Slovakia,SVK,tokyo,2020
Golf,Men's Individual Stroke Play,Athlete,BRONZE,Chinese Taipei,TPE,tokyo,2020
Golf,Men's Individual Stroke Play,Athlete,GOLD,United States of America,USA,tokyo,2020
Cycling BMX Freestyle,Women's Park,Athlete,GOLD,Great Britain,GBR,tokyo,2020
Cycling BMX Freestyle,Women's Park,Athlete,SILVER,United States of America,USA,tokyo,2020
Cycling BMX Freestyle,Women's Park,Athlete,BRONZE,Switzerland,SUI,tokyo,2020
Cycling BMX Freestyle,Men's Park,Athlete,SILVER,Venezuela,VEN,tokyo,2020
Cycling BMX Freestyle,Men's Park,Athlete,BRONZE,Great Britain,GBR,tokyo,2020
Cycling BMX Freestyle,Men's Park,Athlete,GOLD,Australia,AUS,tokyo,2020
Judo,Mixed Team,GameTeam,GOLD,France,FRA,tokyo,2020
Judo,Mixed Team,GameTeam,SILVER,Japan,JPN,tokyo,2020
Judo,Mixed Team,GameTeam,BRONZE,Germany,GER,tokyo,2020
Judo,Mixed Team,GameTeam,BRONZE,Israel,ISR,tokyo,2020
Judo,Women -57 kg,Athlete,BRONZE,Japan,JPN,tokyo,2020
Judo,Women -57 kg,Athlete,SILVER,France,FRA,tokyo,2020
Judo,Women -57 kg,Athlete,BRONZE,Canada,CAN,tokyo,2020
Judo,Women -57 kg,Athlete,GOLD,Kosovo,KOS,tokyo,2020
Judo,Women +78 kg,Athlete,SILVER,Cuba,CUB,tokyo,2020
Judo,Women +78 kg,Athlete,GOLD,Japan,JPN,tokyo,2020
Judo,Women +78 kg,Athlete,BRONZE,France,FRA,tokyo,2020
Judo,Women +78 kg,Athlete,BRONZE,Azerbaijan,AZE,tokyo,2020
Judo,Women -70 kg,Athlete,BRONZE,Netherlands,NED,tokyo,2020
Judo,Women -70 kg,Athlete,SILVER,Austria,AUT,tokyo,2020
Judo,Women -70 kg,Athlete,GOLD,Japan,JPN,tokyo,2020
Judo,Women -70 kg,Athlete,BRONZE,ROC,ROC,tokyo,2020
Judo,Women -78 kg,Athlete,SILVER,France,FRA,tokyo,2020
Judo,Women -78 kg,Athlete,GOLD,Japan,JPN,tokyo,2020
Judo,Women -78 kg,Athlete,BRONZE,Brazil,BRA,tokyo,2020
Judo,Women -78 kg,Athlete,BRONZE,Germany,GER,tokyo,2020
Judo,Men -81 kg,Athlete,BRONZE,Belgium,BEL,tokyo,2020
Judo,Men -81 kg,Athlete,SILVER,Mongolia,MGL,tokyo,2020
Judo,Men -81 kg,Athlete,BRONZE,Austria,AUT,tokyo,2020
Judo,Men -81 kg,Athlete,GOLD,Japan,JPN,tokyo,2020
Judo,Men -66 kg,Athlete,GOLD,Japan,JPN,tokyo,2020
Judo,Men -66 kg,Athlete,BRONZE,Brazil,BRA,tokyo,2020
Judo,Men -66 kg,Athlete,BRONZE,Republic of Korea,KOR,tokyo,2020
Judo,Men -66 kg,Athlete,SILVER,Georgia,GEO,tokyo,2020
Judo,Men -73 kg,Athlete,BRONZE,Republic of Korea,KOR,tokyo,2020
Judo,Men -73 kg,Athlete,GOLD,Japan,JPN,tokyo,2020
Judo,Men -73 kg,Athlete,BRONZE,Mongolia,MGL,tokyo,2020
Judo,Men -73 kg,Athlete,SILVER,Georgia,GEO,tokyo,2020
Judo,Women -48 kg,Athlete,GOLD,Kosovo,KOS,tokyo,2020
Judo,Women -48 kg,Athlete,BRONZE,Ukraine,UKR,tokyo,2020
Judo,Women -48 kg,Athlete,BRONZE,Mongolia,MGL,tokyo,2020
Judo,Women -48 kg,Athlete,SILVER,Japan,JPN,tokyo,2020
Judo,Men +100 kg,Athlete,BRONZE,France,FRA,tokyo,2020
Judo,Men +100 kg,Athlete,BRONZE,ROC,ROC,tokyo,2020
Judo,Men +100 kg,Athlete,GOLD,Czech Republic,CZE,tokyo,2020
Judo,Men +100 kg,Athlete,SILVER,Georgia,GEO,tokyo,2020
Judo,Men -90 kg,Athlete,BRONZE,Hungary,HUN,tokyo,2020
Judo,Men -90 kg,Athlete,BRONZE,Uzbekistan,UZB,tokyo,2020
Judo,Men -90 kg,Athlete,SILVER,Germany,GER,tokyo,2020
Judo,Men -90 kg,Athlete,GOLD,Georgia,GEO,tokyo,2020
Judo,Men -100 kg,Athlete,SILVER,Republic of Korea,KOR,tokyo,2020
Judo,Men -100 kg,Athlete,BRONZE,Portugal,POR,tokyo,2020
Judo,Men -100 kg,Athlete,GOLD,Japan,JPN,tokyo,2020
Judo,Men -100 kg,Athlete,BRONZE,ROC,ROC,tokyo,2020
Judo,Men -60 kg,Athlete,BRONZE,France,FRA,tokyo,2020
Judo,Men -60 kg,Athlete,BRONZE,Kazakhstan,KAZ,tokyo,2020
Judo,Men -60 kg,Athlete,SILVER,Chinese Taipei,TPE,tokyo,2020
Judo,Men -60 kg,Athlete,GOLD,Japan,JPN,tokyo,2020
Judo,Women -63 kg,Athlete,BRONZE,Italy,ITA,tokyo,2020
Judo,Women -63 kg,Athlete,BRONZE,Canada,CAN,tokyo,2020
Judo,Women -63 kg,Athlete,SILVER,Slovenia,SLO,tokyo,2020
Judo,Women -63 kg,Athlete,GOLD,France,FRA,tokyo,2020
Judo,Women -52 kg,Athlete,BRONZE,Italy,ITA,tokyo,2020
Judo,Women -52 kg,Athlete,SILVER,France,FRA,tokyo,2020
Judo,Women -52 kg,Athlete,GOLD,Japan,JPN,tokyo,2020
Judo,Women -52 kg,Athlete,BRONZE,Great Britain,GBR,tokyo,2020
Skateboarding,Women's Street,Athlete,SILVER,Brazil,BRA,tokyo,2020
Skateboarding,Women's Street,Athlete,BRONZE,Japan,JPN,tokyo,2020
Skateboarding,Women's Street,Athlete,GOLD,Japan,JPN,tokyo,2020
Skateboarding,Men's Park,Athlete,SILVER,Brazil,BRA,tokyo,2020
Skateboarding,Men's Park,Athlete,GOLD,Australia,AUS,tokyo,2020
Skateboarding,Men's Park,Athlete,BRONZE,United States of America,USA,tokyo,2020
Skateboarding,Women's Park,Athlete,BRONZE,Great Britain,GBR,tokyo,2020
Skateboarding,Women's Park,Athlete,SILVER,Japan,JPN,tokyo,2020
Skateboarding,Women's Park,Athlete,GOLD,Japan,JPN,tokyo,2020
Skateboarding,Men's Street,Athlete,BRONZE,United States of America,USA,tokyo,2020
Skateboarding,Men's Street,Athlete,SILVER,Brazil,BRA,tokyo,2020
Skateboarding,Men's Street,Athlete,GOLD,Japan,JPN,tokyo,2020
Archery,Women's Individual,Athlete,GOLD,Republic of Korea,KOR,tokyo,2020
Archery,Women's Individual,Athlete,BRONZE,Italy,ITA,tokyo,2020
Archery,Women's Individual,Athlete,SILVER,ROC,ROC,tokyo,2020
Archery,Men's Individual,Athlete,SILVER,Italy,ITA,tokyo,2020
Archery,Men's Individual,Athlete,GOLD,Turkey,TUR,tokyo,2020
Archery,Men's Individual,Athlete,BRONZE,Japan,JPN,tokyo,2020
Archery,Women's Team,GameTeam,GOLD,Republic of Korea,KOR,tokyo,2020
Archery,Women's Team,GameTeam,SILVER,ROC,ROC,tokyo,2020
Archery,Women's Team,GameTeam,BRONZE,Germany,GER,tokyo,2020
Archery,Mixed Team,GameTeam,GOLD,Republic of Korea,KOR,tokyo,2020
Archery,Mixed Team,GameTeam,SILVER,Netherlands,NED,tokyo,2020
Archery,Mixed Team,GameTeam,BRONZE,Mexico,MEX,tokyo,2020
Archery,Men's Team,GameTeam,GOLD,Republic of Korea,KOR,tokyo,2020
Archery,Men's Team,GameTeam,SILVER,Chinese Taipei,TPE,tokyo,2020
Archery,Men's Team,GameTeam,BRONZE,Japan,JPN,tokyo,2020
Weightlifting,Men's 61kg,Athlete,BRONZE,Kazakhstan,KAZ,tokyo,2020
Weightlifting,Men's 61kg,Athlete,SILVER,Indonesia,INA,tokyo,2020
Weightlifting,Men's 61kg,Athlete,GOLD,People's Republic of China,CHN,tokyo,2020
Weightlifting,Women's 55kg,Athlete,GOLD,Philippines,PHI,tokyo,2020
Weightlifting,Women's 55kg,Athlete,BRONZE,Kazakhstan,KAZ,tokyo,2020
Weightlifting,Women's 55kg,Athlete,SILVER,People's Republic of China,CHN,tokyo,2020
Weightlifting,Men's 67kg,Athlete,BRONZE,Italy,ITA,tokyo,2020
Weightlifting,Men's 67kg,Athlete,GOLD,People's Republic of China,CHN,tokyo,2020
Weightlifting,Men's 67kg,Athlete,SILVER,Colombia,COL,tokyo,2020
Weightlifting,Men's 81kg,Athlete,BRONZE,Italy,ITA,tokyo,2020
Weightlifting,Men's 81kg,Athlete,GOLD,People's Republic of China,CHN,tokyo,2020
Weightlifting,Men's 81kg,Athlete,SILVER,Dominican Republic,DOM,tokyo,2020
Weightlifting,Women's +87kg,Athlete,SILVER,Great Britain,GBR,tokyo,2020
Weightlifting,Women's +87kg,Athlete,BRONZE,United States of America,USA,tokyo,2020
Weightlifting,Women's +87kg,Athlete,GOLD,People's Republic of China,CHN,tokyo,2020
